ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
2285,50000,1,2,1,56,1,-1,-1,-1,-1,-2,14135,12762,7073,0,7741,1034,5767,3717,1871,0,2027,305,0
2286,20000,1,1,2,32,-2,3,1,2,-1,0,0,12530,3046,5849,4888,8679,0,1679,572,1184,935,2869,0
2287,300000,1,2,2,23,-1,-1,1,-1,0,-1,1751,42298,117193,48892,76041,136390,195,15989,36605,15075,20500,42826,0
2288,200000,2,1,1,55,-2,0,0,0,-2,-2,7238,60664,2810,59924,17140,7993,2556,14425,428,9055,5430,2230,0
2289,50000,1,2,1,48,0,-1,-2,2,-2,3,10666,14849,5692,33004,1563,25030,1969,5515,2089,11090,708,4798,0
2290,50000,1,2,2,23,0,-1,0,1,2,0,4509,10323,16990,22007,32354,12979,1677,4197,4236,4671,3721,2249,0
2291,500000,1,3,1,71,-1,-2,-2,-2,-2,-2,154626,102304,12145,8180,144646,116092,51460,35434,3511,3486,52287,20843,0
2292,200000,2,2,2,57,1,0,0,-1,0,0,35480,4519,41027,52905,111611,37265,12851,1351,10619,21782,32481,8452,0
2293,120000,2,2,1,44,-1,0,0,0,2,2,9827,8949,14406,12078,36417,63475,2418,2003,3608,3091,3298,6598,0
2294,50000,2,3,1,33,1,1,4,1,0,2,17594,21189,51219,13292,30600,23782,2973,3305,9014,2626,1548,7017,1
2295,50000,2,2,1,34,-2,-1,-1,-1,-2,3,64,5567,0,25689,7211,9536,21,1178,0,9309,2101,922,0
2296,20000,1,3,2,44,1,2,1,1,-1,1,454,2089,9127,6467,0,7429,89,454,1518,2483,0,2481,1
2297,200000,2,1,2,23,1,3,2,0,1,-1,73970,130582,84037,46899,101008,9891,17575,16809,25789,15058,29580,3613,0
2298,20000,1,2,2,39,-1,1,0,0,-1,-1,1880,13182,9912,0,12948,4538,770,3670,3912,0,3739,1604,0
2299,20000,2,1,1,32,-2,-2,2,1,-1,-1,6194,0,10458,9484,0,5956,2399,0,2410,1883,0,1517,0
2300,200000,1,2,1,26,2,2,2,1,-1,1,93375,73176,126170,127463,20878,86510,17393,12400,36343,40991,7364,22632,1
2301,500000,2,3,2,27,-2,-1,-1,1,0,-2,37877,6786,12823,273827,189243,14473,13420,2029,4000,74190,51667,6214,0
2302,200000,2,2,1,38,-2,-2,-2,0,0,-2,26279,0,6041,77901,70357,58788,5870,0,1649,15759,28139,33076,0
2303,80000,2,2,1,40,1,1,2,0,-1,0,37294,26855,55331,26721,14301,44139,3310,8541,14462,9925,4570,10329,1
2304,80000,2,1,2,38,1,0,2,-1,-1,0,45892,7515,59818,0,5885,14283,15689,1885,12333,0,1935,6435,0
2305,80000,1,3,2,56,0,-1,0,-2,-2,1,22221,0,9041,5613,5025,10790,4868,0,2633,2143,1596,2936,0
2306,50000,1,2,1,47,-2,-1,-2,0,-1,0,0,11862,22284,12439,10995,17261,0,5243,7614,2163,2465,6031,0
2307,80000,2,1,1,30,0,-1,-1,1,1,0,12677,30850,0,22114,23130,31861,3238,8919,0,5900,7171,6557,0
2308,80000,2,4,3,70,1,-1,0,-1,-1,-1,12866,7793,18301,0,6136,0,3290,2818,4922,0,1880,0,0
2309,120000,1,2,2,58,-2,-2,0,-2,-1,-2,23390,790,23330,2677,27066,1404,9740,151,6583,871,9635,285,0
2310,300000,1,2,2,44,0,-1,0,-2,-2,-1,144423,120565,72363,2668,6768,59072,51386,31804,24995,867,2268,24839,0
2311,500000,1,1,2,23,-1,0,-1,-2,0,-2,71016,185330,185933,9544,230868,55973,19448,68902,86778,2725,46113,18483,1
2312,20000,2,1,2,67,-1,1,0,0,0,-2,9505,452,0,2676,6335,13236,3048,142,0,855,1780,5196,0
2313,80000,2,3,2,58,0,0,-2,0,-1,-1,36510,29616,8597,25582,41410,29742,10169,9878,4443,5837,13758,8457,0
2314,50000,2,2,2,44,-1,-2,-1,-1,-1,-2,4770,0,4229,8437,12761,5280,1646,0,1711,2822,2734,1476,0
2315,50000,1,3,2,29,0,0,-2,-2,-2,-2,13228,22773,995,21076,7527,22650,3908,6789,384,7794,2704,7800,0
2316,50000,2,1,1,26,-1,-1,1,-1,-2,-1,15397,0,27934,15357,583,32693,3950,0,8620,5528,165,13961,0
2317,50000,1,2,2,35,2,2,1,1,0,1,16582,4753,17829,21563,16705,18977,3680,1128,6845,4193,1311,5531,1
2318,200000,1,2,2,32,0,2,4,3,1,0,57306,71181,144911,152898,55741,81989,9337,19970,18188,17044,13901,20940,1
2319,80000,2,2,1,31,0,-1,1,-1,-1,-2,29795,2685,14148,0,8565,622,8349,887,1273,0,2609,257,0
2320,300000,2,2,2,41,-2,-2,0,0,-1,1,4068,9316,139191,7685,110438,139033,1462,4041,22540,2767,32481,28990,0
2321,20000,2,2,2,23,-2,-2,-2,-2,-1,-2,12583,0,5849,1039,1103,0,3417,0,1618,312,338,0,0
2322,20000,2,2,1,37,-1,2,0,-1,0,0,6857,12583,10812,14344,2733,10019,2005,1448,3575,5786,843,1691,0
2323,80000,1,3,2,65,0,-1,0,0,-1,-1,32212,0,16338,0,14114,4357,7696,0,4478,0,6502,1987,0
2324,20000,1,2,1,65,1,2,0,1,2,1,6225,6758,12775,0,11383,7358,1278,1975,5404,0,1867,1417,0
2325,50000,1,2,2,21,-1,-2,-2,-2,-2,-1,0,3690,16296,7780,16776,4338,0,1315,6894,3109,3582,2132,0
2326,500000,1,2,3,55,1,-1,2,0,1,-1,66186,5014,217591,125155,268029,70503,18663,2145,47065,27794,60940,15606,0
2327,50000,2,2,2,71,1,1,1,-1,0,0,15018,21278,35455,9094,4664,26557,4834,5802,8658,2155,884,9658,0
2328,50000,2,1,2,50,-2,-2,0,-2,-1,-1,6285,5001,16714,1040,11397,2860,3244,2387,4228,404,3412,849,1
2329,120000,2,3,2,40,2,-1,-1,-2,-1,1,73956,1025,21996,2117,15614,41503,22023,385,6379,869,2707,8111,0
2330,80000,2,1,2,46,-2,0,-1,0,-1,-1,25268,25797,257,16765,1661,32580,5738,8033,82,4022,707,10871,0
2331,120000,1,1,2,31,0,-1,1,0,1,1,23818,0,29572,30588,43734,45745,5419,0,3971,8467,8327,12746,1
2332,80000,1,2,1,41,-2,-2,-2,-1,-2,-1,781,18273,2930,1703,1910,12653,357,5629,665,377,643,5173,0
2333,200000,1,1,2,68,-2,-2,-2,-2,-2,-2,6132,49428,6441,3689,7130,9737,1952,10257,2172,855,1956,3958,0
2334,20000,2,1,2,52,-1,-1,-2,-1,-1,0,2400,4723,3896,1658,2785,5793,667,1725,1417,362,591,1792,0
2335,80000,2,1,2,42,-1,0,-1,-1,-2,0,26232,12420,17951,37549,936,34985,8964,2653,5379,11374,364,13160,0
2336,120000,2,1,1,27,1,-1,0,-1,0,0,38249,2118,7030,0,46931,23113,8499,620,1628,0,7615,4765,0
2337,300000,2,2,1,67,2,0,1,-2,-1,0,153546,74383,78429,22089,80003,72662,53242,20578,27654,9198,30216,28204,0
2338,80000,2,3,1,29,0,0,-1,1,-1,0,32252,30161,31896,28164,12899,4659,8614,7106,11809,6209,5458,1900,0
2339,120000,2,2,1,57,0,1,-2,-2,-2,-1,13132,53738,606,1435,7404,13662,6210,13934,205,680,3587,4470,1
2340,20000,2,2,2,36,-1,-1,-2,-2,-1,0,3215,5838,0,0,27,3617,868,694,0,0,8,895,0
2341,50000,2,2,1,35,-2,-1,0,-2,-2,-1,2317,1133,0,0,2700,1840,689,358,0,0,872,463,0
2342,20000,2,2,2,29,0,-2,-1,-1,1,-1,6860,1352,8603,5438,10086,8608,1462,544,3235,2712,1824,996,1
2343,200000,1,2,1,40,1,-1,0,0,-2,0,78204,3796,29160,39051,4830,48539,14236,654,6072,6314,1815,11668,0
2344,50000,1,2,2,55,-2,1,2,0,-1,-1,0,31066,13134,13022,7531,14942,0,5848,4200,3497,1721,3797,0
2345,200000,2,2,1,42,0,0,1,0,-1,-1,20677,70027,55210,30657,80796,66317,3566,27439,16310,8090,35181,15787,0
2346,20000,1,2,2,22,3,2,2,0,0,1,2477,11379,9257,0,1384,7322,234,2298,1807,0,325,1419,0
2347,300000,2,1,2,34,0,0,1,0,-1,-2,178277,77710,70569,177565,2997,8233,57328,17242,13103,40577,1025,2653,0
2348,200000,2,3,2,29,2,1,2,1,3,2,145857,36007,114119,72401,125098,92868,5309,11022,27692,16554,26465,23190,0
2349,20000,1,4,2,41,-1,1,0,1,-1,1,0,5419,9963,8004,2443,10927,0,827,2582,2227,502,2081,0
2350,20000,1,3,2,67,2,0,1,1,1,-1,2756,15584,6528,12593,9755,8557,567,3038,1366,2525,852,2319,0
2351,20000,1,1,1,70,2,0,0,0,2,0,3571,1801,0,2718,9746,2601,866,364,0,1032,2741,870,0
2352,300000,2,3,2,71,1,0,-1,1,0,-2,122375,76092,7343,121772,119085,9615,26690,29849,2457,24900,42856,4804,0
2353,50000,2,2,1,26,-2,-2,-1,-2,-1,-2,1245,2947,12506,1760,21670,0,479,782,3237,539,10599,0,0
2354,120000,1,1,2,45,1,0,0,1,1,-1,43149,24314,42697,2942,27123,6170,7600,6651,12268,785,6792,2429,0
2355,80000,2,3,2,23,-1,-1,-1,1,-1,0,3294,12671,13761,25661,47,10676,1436,5176,5525,7131,9,3451,0
2356,200000,2,3,1,46,-1,0,-1,-2,-2,0,42119,124218,45552,3600,7247,85859,16337,24456,12102,1382,2736,37871,0
2357,80000,1,1,2,50,1,-1,0,0,0,-1,0,13383,28486,48287,17257,2847,0,2281,5685,14013,6052,1057,0
2358,80000,1,3,1,60,2,1,0,2,0,-1,68991,33250,12287,32605,18580,28380,13448,13901,5312,3457,7725,4844,0
2359,500000,1,1,2,38,-1,2,-1,-1,-1,-2,204594,207438,153641,28928,58717,42467,32295,45753,45626,7649,21479,13834,1
2360,20000,2,2,2,22,-2,-1,-2,-1,-1,-2,4839,404,3581,0,6797,1291,2053,105,1469,0,1678,492,1
2361,200000,1,1,2,44,1,0,1,4,0,2,93252,67331,66565,137793,53571,112991,13302,17955,15563,7644,9698,1362,0
2362,20000,1,1,2,42,1,1,0,0,1,1,13475,12803,9505,7156,13901,9148,2720,3918,2397,2794,2498,2244,0
2363,80000,2,3,1,52,-2,0,-2,0,-2,0,14378,38366,14812,30719,8271,44271,4695,5830,6208,12058,2823,11819,0
2364,300000,2,2,2,26,0,2,-2,-2,-2,-2,19944,8675,10251,61780,56512,62210,3388,1483,4586,15638,24241,22199,0
2365,120000,2,1,2,52,0,1,2,1,1,1,27832,3318,66275,38128,57253,47280,5938,1030,7879,7074,9911,10547,0
2366,120000,1,3,1,41,-1,1,-1,-1,-1,-1,26156,89029,12605,22044,2191,25075,9018,32540,1772,6051,431,8231,0
2367,50000,2,3,1,58,0,0,1,2,0,-1,22456,10837,18020,30465,8916,10404,5393,4331,5322,2933,3264,4534,0
2368,80000,2,3,1,71,2,0,-1,-1,0,2,34522,13638,11309,10210,30653,64692,9657,3938,4754,2598,8507,7806,0
2369,80000,2,3,2,32,0,-2,-2,0,-1,-1,27976,4036,2728,16078,18367,8606,9493,1911,956,5406,5483,3726,0
2370,80000,2,3,2,59,-2,0,-1,0,-1,-1,164,913,3185,16675,274,4079,46,128,921,6091,81,1024,0
2371,80000,2,2,1,27,-1,-2,0,0,0,0,10666,0,11351,4378,8266,25025,2972,0,3210,1175,2208,6828,0
2372,50000,1,2,1,71,-1,-2,-2,-1,-2,0,2708,0,3570,16088,2716,12407,754,0,1498,3950,923,4645,0
2373,50000,2,3,2,45,0,1,1,-2,-1,3,20745,11818,6698,12654,1662,34085,5138,4274,1940,4081,499,8884,1
2374,50000,2,1,1,59,1,0,0,-1,-1,-2,14195,2739,6962,0,0,4946,5152,865,1418,0,0,1637,0
2375,80000,1,1,1,60,0,1,1,-1,-1,1,5337,48581,30611,23637,22147,55986,1576,18933,4330,7442,5609,14183,0
2376,20000,1,2,2,52,0,-2,-1,0,-2,-1,0,537,3317,12138,0,5586,0,161,615,2774,0,1960,0
2377,300000,2,2,1,40,1,-2,1,-2,2,2,124154,15288,122011,83745,162008,102922,23913,3664,30895,28831,52284,20533,0
2378,120000,2,2,2,59,-1,0,-1,1,0,-2,28623,33545,75275,57580,48291,3720,7958,11564,32989,15903,12352,1259,0
2379,20000,1,3,1,45,2,2,0,0,-1,-1,7417,6346,10124,0,0,6603,1808,1247,920,0,0,1344,1
2380,120000,2,2,2,54,-2,-2,-1,-2,-2,-2,26797,5499,17428,0,12574,2146,13242,2413,4146,0,4952,850,0
2381,300000,1,2,1,52,1,1,1,1,0,-1,185602,32595,68788,66046,31330,60954,57162,10056,22142,21414,8063,20838,0
2382,50000,2,2,1,44,-1,-2,-1,-2,-2,0,32,8492,18294,5413,17289,23852,9,2760,4542,2209,5560,7751,0
2383,20000,2,2,2,26,0,0,1,0,1,-2,11456,0,3096,7560,7000,7433,2427,0,913,2271,1963,2443,0
2384,20000,2,1,2,35,0,3,2,-2,1,0,0,15712,11287,847,7217,0,0,2449,1709,311,2333,0,0
2385,20000,2,1,2,68,-1,1,-1,0,-2,-2,5470,8072,1057,6203,4782,4916,1593,1995,240,1602,1911,2157,0
2386,200000,2,2,1,47,1,1,1,1,2,1,35541,133796,115477,31230,91006,83775,4668,27275,33056,10264,22223,11145,0
2387,500000,2,2,2,53,-1,-2,-2,-2,-2,-2,11699,11340,82191,93078,3384,127281,4019,4523,20454,28521,1051,46650,0
2388,20000,2,2,2,34,0,0,0,0,-1,-1,5299,324,3539,6017,0,2761,959,45,948,2086,0,1063,0
2389,200000,2,2,1,56,0,-1,0,-1,-2,-2,118043,99162,44058,44798,15345,7294,39281,15829,11747,11731,4412,2827,0
2390,20000,1,1,2,45,0,1,3,-1,2,2,4495,10998,10870,8916,11400,9044,1116,2296,3472,2932,2465,1205,1
2391,120000,1,2,1,32,-1,-1,-2,0,-2,-2,9183,2017,49013,36712,6529,32445,2668,533,14554,13501,2832,10089,0
2392,200000,2,2,2,28,-2,2,-1,0,-1,2,13423,109002,12320,26611,26963,138498,1749,18271,3280,8558,10055,24523,0
2393,50000,1,2,2,41,-2,-1,1,0,-1,-1,4628,16839,22361,28275,4051,0,2018,6973,6621,6259,1445,0,0
2394,20000,2,3,1,49,3,2,4,1,2,2,14566,6984,11870,4878,7249,10302,1175,1537,1969,1088,1467,2875,0
2395,120000,1,2,2,35,1,3,2,1,1,2,54779,43791,74389,25890,87588,75570,10255,10373,11062,4238,17212,16425,1
2396,500000,1,1,1,33,-2,-1,2,-2,-2,-1,148025,54479,345047,54505,55473,47538,54069,19415,53879,19551,20109,16785,0
2397,50000,1,2,2,34,-2,1,0,-2,0,0,10852,19946,5418,0,12573,17740,3671,7292,1123,0,5483,4582,1
2398,50000,1,1,2,35,-1,-1,1,0,-1,-1,8540,3737,17264,0,9497,12018,4258,984,3814,0,1806,3733,0
2399,20000,1,1,2,58,1,-1,0,1,-1,0,7859,10017,9664,9508,4495,2798,840,3614,3025,3006,1528,892,1
2400,120000,2,2,1,46,0,1,0,-1,0,-1,28239,4792,32322,17145,51652,34458,7041,1090,6873,6331,16193,7635,0
2401,120000,1,1,2,44,-1,-1,-1,0,-1,0,27348,20121,2214,15960,3633,14854,10334,4546,580,3119,1508,4517,0
2402,200000,2,2,2,29,-1,0,0,-2,-2,-1,27184,119119,89561,0,55689,53013,7599,21719,35500,0,18941,19910,0
2403,200000,1,3,2,48,2,4,1,3,0,2,92055,159853,58858,34267,86317,75109,19307,19519,13499,1773,14352,8961,1
2404,300000,2,2,2,70,-2,-2,-2,-2,-2,-2,4635,85337,10329,74955,48415,13634,2580,37055,4235,22475,14420,4218,0
2405,200000,2,3,1,59,0,1,2,1,1,-2,78197,64018,117362,76096,65697,6330,22307,12682,26724,22908,15162,1175,0
2406,50000,1,3,2,43,1,1,0,-2,-1,0,22683,19546,34037,0,0,20377,8099,3993,9321,0,0,8978,0
2407,120000,1,2,2,36,0,1,-1,-1,-1,0,13601,36902,13764,46658,64206,32862,4515,6983,5363,17419,26041,15812,0
2408,50000,2,2,2,38,2,2,-1,1,-1,2,40279,19300,2859,78,2997,22712,10835,2195,826,18,1291,6500,0
2409,50000,2,2,1,22,0,-2,-2,1,0,-1,12831,7315,0,6017,16591,15294,3389,2274,0,1403,3930,4498,0
2410,300000,1,2,2,22,1,1,-1,-1,-1,2,31457,61955,4934,9493,107243,172163,3607,20773,1043,2329,31311,42881,0
2411,120000,2,2,2,60,1,0,-1,1,-1,-2,66294,48496,5482,27627,13581,18783,22010,14591,1190,1656,3204,4800,0
2412,500000,1,1,2,64,-1,0,1,-1,0,2,6345,171880,103577,23992,135870,218330,2281,40244,15959,7157,40511,29467,1
2413,80000,1,1,2,70,-2,-2,-2,-2,-2,-2,8268,4849,0,10359,24475,24835,3248,1549,0,4096,8075,10856,0
2414,80000,1,3,2,52,1,2,1,2,1,3,24341,55284,16077,46401,14065,30365,5671,13078,5608,15191,2898,4474,0
2415,80000,2,1,1,68,1,2,1,2,2,2,39872,74184,27970,47285,10597,54853,7701,11980,5050,12609,2381,16898,0
2416,20000,1,2,2,42,-2,-2,0,-2,-1,-2,460,3417,5514,3290,14268,4801,209,1438,1432,1606,5994,1468,0
2417,50000,2,3,2,33,0,0,1,0,1,-2,20285,3739,7698,10578,11167,0,6209,1417,2388,2742,1272,0,1
2418,80000,1,2,1,33,0,1,2,1,-1,1,4106,63661,34422,30331,25420,13664,548,9705,11253,5161,7568,3433,0
2419,20000,1,2,1,33,1,2,1,0,2,1,7725,2923,590,1491,9998,2972,1859,542,135,475,2622,489,1
2420,300000,1,1,1,59,1,2,0,3,0,0,109534,49506,129446,134541,39030,49464,24172,11976,34346,40863,16066,13517,0
2421,20000,2,3,2,21,2,2,1,2,-1,0,7779,6657,3695,4298,1508,1034,0,2090,521,967,627,407,1
2422,50000,2,2,1,69,-2,-1,-2,-1,-2,-2,0,2989,13031,18276,0,4906,0,317,2637,3791,0,2505,0
2423,200000,2,2,1,60,2,1,4,1,2,1,117639,5178,88049,114506,112351,111096,49136,1003,19287,22916,31510,36964,1
2424,20000,1,3,2,40,1,0,0,1,-1,1,4034,0,2228,15395,607,3872,226,0,606,4155,230,1044,0
2425,300000,1,1,2,56,1,1,2,0,2,1,69365,67875,167161,122451,244472,151191,10589,20739,42489,38688,68802,46872,0
2426,200000,1,2,2,27,0,-2,-2,0,-1,-1,53811,2269,62325,64952,13115,58792,4592,794,23679,17251,3058,19575,0
2427,20000,2,1,2,43,1,-2,-1,-2,-2,0,1972,2176,4304,1244,2176,8329,233,940,1019,384,568,1679,1
2428,120000,2,1,2,26,0,-1,1,1,0,-2,51593,28067,36926,67931,44557,14964,6858,8305,6400,12149,8494,5694,0
2429,120000,2,2,2,26,0,2,0,1,1,1,32109,92026,21346,57245,35013,31365,5947,17638,6798,12386,11668,5464,1
2430,200000,1,2,2,21,2,3,3,3,0,0,104550,117334,178211,67164,89636,11082,36307,23887,35886,11749,28023,1434,1
2431,200000,2,2,1,61,-2,-1,-2,-2,0,-1,3210,43506,24403,13542,36351,40216,1356,13982,10556,5052,9951,11418,0
2432,200000,2,2,2,58,-2,0,0,0,-2,0,33843,47922,42607,636,28969,150990,11143,11396,9222,128,10491,27460,0
2433,120000,2,3,2,66,4,3,4,4,2,3,75396,94973,113688,89696,46148,103797,20651,23256,7360,16722,13655,20962,0
2434,50000,2,3,2,71,0,-2,0,1,0,0,23905,10830,18711,29609,0,9978,5782,4749,5435,4902,0,2958,0
2435,120000,1,1,2,70,0,-1,-1,0,0,0,376,0,2759,25747,37173,46986,76,0,1163,5513,14910,16851,0
2436,500000,2,3,1,71,2,-1,-2,-1,-1,0,246633,12092,116535,6041,101598,54388,43249,5145,54381,1686,25682,17772,1
2437,120000,2,1,1,21,-1,-2,0,1,2,-1,16042,0,3831,85548,20710,32690,3020,0,750,24947,4247,6223,0
2438,120000,1,2,1,60,0,-2,-2,0,-2,-2,36630,2946,8363,39554,20490,280,4729,890,2954,16065,6759,83,0
2439,80000,2,2,1,57,-2,-2,-1,0,-2,-2,20142,594,7386,30253,5684,25001,8112,208,3081,6122,1764,10534,0
2440,200000,2,2,1,29,1,-1,0,-1,-1,-1,20252,33341,140426,37544,48046,4400,5499,11491,46937,14566,14591,1546,1
2441,500000,2,1,1,27,-2,-1,-2,0,-1,-2,9771,45327,7562,215083,244118,173947,2413,8466,1707,44571,65987,63825,0
2442,50000,2,2,2,70,-1,-2,0,-2,-2,1,4910,3985,4472,9520,0,6032,1730,1426,1570,4145,0,1653,0
2443,50000,1,1,2,66,-2,1,0,1,2,2,4172,14560,24875,15402,26483,38410,1629,3407,5418,3712,4319,5284,0
2444,80000,2,1,2,37,4,2,2,1,0,1,86677,40085,29073,1623,11904,17812,7943,6017,6875,237,2942,3927,1
2445,80000,2,2,2,24,-1,-2,0,1,-1,-2,22853,28500,28615,21205,28311,5515,5456,10522,9010,7338,5754,2099,0
2446,120000,2,2,1,38,-1,-1,0,0,-2,-1,31828,2430,23073,38270,0,20108,12041,580,7855,8738,0,5471,0
2447,20000,1,2,1,21,0,-1,-1,-2,0,0,12600,0,0,4710,3687,7313,3979,0,0,1379,570,2364,0
2448,80000,2,2,2,56,-2,-2,0,-2,-1,-1,20450,190,24828,19840,2420,0,10004,30,7578,7402,635,0,0
2449,120000,1,2,1,40,-2,-2,-1,-2,-2,-2,3797,0,27532,0,1644,491,1461,0,8649,0,747,165,0
2450,120000,2,2,2,23,1,1,1,1,0,1,40410,27465,28631,88094,24103,49985,4169,4041,7333,19822,6390,17094,1
2451,120000,1,3,1,70,0,0,-1,1,0,1,45339,57,5499,56442,22740,17169,7137,16,2339,12457,7337,5288,0
2452,200000,1,3,1,63,0,0,0,-2,1,0,33104,60341,45044,16748,119876,7471,8692,18409,13856,7614,21775,2315,0
2453,120000,2,1,1,67,0,-2,-2,-2,-2,0,12224,14887,1031,11821,15236,51856,4213,4474,284,2493,3699,19215,0
2454,200000,2,2,2,71,0,-1,-1,-2,-1,-2,31335,9477,45394,40288,104153,3159,9578,3433,15180,10751,31656,971,0
2455,120000,2,2,1,21,-1,-2,-1,-1,-2,-2,20604,14551,21381,21126,39159,29970,5473,5441,6100,7380,17307,12036,0
2456,80000,1,1,2,60,0,-2,-1,-1,-2,-1,34164,0,17308,11765,9205,2210,4966,0,6656,4277,2205,899,0
2457,120000,2,1,1,61,-2,0,0,0,1,-1,6513,63107,26104,50711,35682,16205,3044,12728,8775,14626,8136,4312,0
2458,20000,2,1,1,60,0,-1,0,-1,0,0,2057,0,5307,8338,1591,9117,809,0,1698,1526,364,3463,0
2459,50000,1,2,1,34,-2,0,0,-2,-2,-2,0,7094,31245,0,2824,10737,0,1678,5515,0,1055,4603,1
2460,80000,1,2,3,40,-1,-1,-2,-2,0,-1,3372,23473,11722,8278,24260,867,1241,10625,4313,1890,6739,276,0
2461,300000,2,2,2,68,-1,0,-2,-1,1,-1,60968,4787,5802,5064,81522,66230,20449,846,1507,2450,19475,12122,1
2462,120000,2,2,2,24,-2,0,-1,0,-1,0,0,19211,22143,20101,1253,13809,0,4955,5062,6228,323,5538,0
2463,20000,1,2,2,53,1,0,-1,-2,1,-1,0,0,0,4805,12494,8893,0,0,0,1434,4250,3298,0
2464,120000,1,1,2,61,-1,-2,1,-2,-2,0,372,20486,48921,4157,3865,48747,159,3865,14107,2064,1699,11440,0
2465,50000,2,3,1,61,-1,-1,-1,-1,-2,-1,14989,5859,16700,21631,0,12189,5328,1511,5603,9711,0,3755,0
2466,200000,2,2,2,51,-2,-2,0,0,-2,-2,41618,24546,56483,27058,2802,28733,13754,9945,13442,10140,1078,9520,0
2467,200000,2,1,2,60,-1,0,0,-2,-2,-1,46394,60058,124984,19014,1238,20068,13502,13583,35466,8401,396,2233,0
2468,120000,2,1,1,67,-2,1,-2,-1,-2,-2,46975,7899,0,32330,1325,4631,15619,2283,0,8901,468,1280,0
2469,120000,1,2,1,60,-2,0,-1,-2,-2,0,33876,47283,32392,38786,15955,3642,19254,9777,8521,16371,6361,716,0
2470,50000,1,3,2,26,1,0,0,3,1,2,21030,28769,14242,11750,16740,24288,5228,11087,1854,1470,4147,5026,1
2471,80000,1,2,1,33,-1,-1,-2,-2,-1,-1,2687,0,3836,18126,5286,22414,1014,0,1323,7801,963,6566,0
2472,300000,2,1,1,36,-1,2,-2,-2,-2,-2,99260,111652,88918,19056,556,10607,34570,36283,23741,7182,224,1927,0
2473,200000,2,1,1,38,-2,-2,-2,-2,-2,-1,3168,8567,5614,6281,1577,3684,858,3009,2084,2851,614,1003,0
2474,80000,1,1,1,39,2,1,0,0,2,1,52657,33098,20188,0,43053,21087,13070,5270,3098,0,62,5653,0
2475,80000,2,2,2,32,1,2,0,1,0,1,1478,52627,18683,0,20475,68844,283,7278,2185,0,7307,19673,1
2476,20000,2,3,2,55,1,0,0,-1,-1,1,4717,0,13340,2928,8647,4002,798,0,2948,721,3084,589,0
2477,20000,1,2,2,26,0,4,1,2,-1,0,333,9616,13804,15401,3291,5521,109,442,4519,1324,1094,1749,1
2478,50000,1,3,2,61,2,1,1,0,-1,-1,21354,28309,25916,17856,20193,13367,2323,7477,5192,3466,5424,4809,1
2479,80000,2,1,1,54,-2,-1,-1,-1,2,1,2034,5893,2203,35433,72544,23386,854,1495,830,3288,12515,7201,0
2480,500000,2,2,2,70,-2,-2,-2,-2,-1,-2,21569,6359,8626,7567,92360,11531,8533,1652,3004,2610,23846,4161,0
2481,80000,1,3,2,21,1,2,4,1,2,3,33362,28216,41167,4039,40521,52802,11549,3916,63,1034,5425,7837,1
2482,50000,1,2,1,36,-1,-1,-1,-1,-2,-2,528,0,6316,3552,5134,9090,186,0,1977,791,1301,3741,0
2483,20000,1,3,2,66,1,-2,0,-1,-1,-2,6341,2341,5064,5641,4641,0,1068,834,1915,2452,997,0,1
2484,50000,2,1,2,46,1,-1,-1,0,0,1,17264,20743,4526,16853,34238,11518,5768,6782,1532,6174,10652,3713,0
2485,200000,1,2,2,49,1,0,-1,-2,0,-2,68964,74326,76357,10883,36753,7703,23328,15962,31126,3927,9008,3506,1
2486,80000,1,2,1,22,0,0,0,-1,0,0,41709,30754,19471,27723,3273,17338,14659,6522,5681,10113,1007,7045,0
2487,200000,1,1,1,59,1,-1,1,0,1,0,44853,45246,6266,38397,40552,32836,13619,8611,2157,10304,10338,5736,0
2488,200000,2,3,2,33,-2,-2,-2,-2,-2,0,33661,27646,57661,51706,6270,64218,7801,8120,21475,21519,2579,16770,0
2489,20000,2,2,2,70,-1,1,-1,0,1,0,8646,6338,0,15987,0,2829,3315,1747,0,4087,0,850,0
2490,120000,1,1,2,40,0,2,-1,1,0,-1,2930,56471,42562,7038,3901,18456,527,8384,10137,2177,1211,5054,1
2491,500000,2,3,2,30,0,-2,-1,-1,-1,-1,134581,45525,61553,141447,10859,82505,30989,16570,24782,36296,3193,35454,0
2492,80000,2,2,1,51,1,1,1,1,1,1,29860,26371,68176,35780,18367,53880,5329,7544,12832,14521,3189,23601,1
2493,20000,2,3,2,45,1,-1,-1,1,1,0,7107,5979,1728,4624,7511,2260,849,1278,545,1032,2168,822,0
2494,300000,2,3,2,45,1,2,1,1,2,1,204100,51662,142293,31117,124355,85259,52900,19612,38685,4331,17997,15414,0
2495,300000,2,1,3,69,-2,-1,-2,-2,-2,-2,86645,28015,10516,9670,11870,6033,30110,10713,3544,2393,5207,1829,0
2496,80000,2,2,2,39,0,1,2,2,1,-1,6863,37011,58643,46012,13645,22543,2650,7798,10231,11458,585,8133,1
